Timestamp,Milliseconds,X,Y,Z
2019-12-03 11:06:49,1,-1.5301478,3.6390874,8.976975
2019-12-03 11:06:49,101,-1.5021054,3.6445146,8.979509
2019-12-03 11:06:49,201,-1.4580799,3.6512418,8.984032
2019-12-03 11:06:49,301,-1.3706928,3.567584,9.031275
2019-12-03 11:06:49,401,-1.7565333,3.7461944,8.891064
2019-12-03 11:06:49,501,-1.0694766,3.9061892,8.93131
2019-12-03 11:06:50,601,-1.2054924,3.986792,8.878213
2019-12-03 11:06:50,701,-2.4862752,4.1529164,8.528899
2019-12-03 11:06:50,802,-2.5623286,3.5240057,8.78557
2019-12-03 11:06:50,901,-2.4247346,3.188611,8.95119
2019-12-03 11:06:50,1001,-2.3545074,3.2065003,8.96354
2019-12-03 11:06:50,1101,-1.9354371,3.3357277,9.016507
2019-12-03 11:06:50,1201,-1.6204245,3.6423705,8.9597845
2019-12-03 11:06:50,1301,-1.433814,3.9030068,8.881503
2019-12-03 11:06:50,1401,-1.3800884,4.1720915,8.766949
2019-12-03 11:06:50,1502,-1.5522599,3.8438683,8.887382
2019-12-03 11:06:51,1601,-1.3244194,3.9143007,8.893512
2019-12-03 11:06:51,1701,-0.8915743,3.9609954,8.926702
2019-12-03 11:06:51,1801,-0.7414968,3.8790843,8.976262
2019-12-03 11:06:51,1901,-0.5986541,3.9461086,8.957691
2019-12-03 11:06:51,2001,-0.46712938,3.8532248,9.005822
2019-12-03 11:06:51,2101,-0.5673744,3.7694783,9.035459
2019-12-03 11:06:51,2201,-2.0547235,4.9453263,8.215366
2019-12-03 11:06:51,2301,-6.51223,5.292653,5.0743546
2019-12-03 11:06:51,2401,-9.702859,1.1053076,0.8962276
2019-12-03 11:06:51,2502,-9.518805,-2.045429,-1.1742935
2019-12-03 11:06:52,2601,-8.570454,-3.5478764,-3.1828146
2019-12-03 11:06:52,2701,-8.747394,-3.545997,-2.6607194
2019-12-03 11:06:52,2801,-8.747394,-3.545997,-2.6607194
2019-12-03 11:06:52,2901,-7.887665,-5.1579933,2.711134
2019-12-03 11:06:52,3001,-7.4562106,-5.6381474,2.9642234
2019-12-03 11:06:52,3101,-7.5648613,-5.5839686,2.7861385
2019-12-03 11:06:52,3201,-7.8210154,-5.0753675,3.0401952
2019-12-03 11:06:52,3301,-7.8118143,-4.8741655,3.3746798
2019-12-03 11:06:52,3401,-7.571508,-4.8541436,3.9089599
2019-12-03 11:06:52,3502,-7.3785224,-4.1512656,4.949222
2019-12-03 11:06:53,3601,-7.267322,-4.946544,4.346046
2019-12-03 11:06:53,3701,-7.859406,-5.1668334,2.775604
2019-12-03 11:06:53,3801,-7.176337,-6.542626,1.3655121
2019-12-03 11:06:53,3901,-5.563312,-8.057608,0.54306626
2019-12-03 11:06:53,4001,-5.449229,-8.153299,0.0026972764
2019-12-03 11:06:53,4102,-5.7079167,-7.942799,-0.70854604
