Timestamp,Milliseconds,X,Y,Z
2019-12-10 21:19:31,1,0.03750163,-0.10256061,-0.050161812
2019-12-10 21:19:31,101,0.050940663,-0.02925678,-0.04405316
2019-12-10 21:19:31,201,-0.04252172,-0.024369858,-0.001903456
2019-12-10 21:19:31,301,0.23603284,-0.06651956,0.13920642
2019-12-10 21:19:31,401,0.93425184,-0.19480126,0.5002278
2019-12-10 21:19:31,502,0.6043846,-0.14715378,0.25038388
2019-12-10 21:19:31,601,0.61049324,-0.6303482,0.299864
2019-12-10 21:19:31,701,0.076597005,-0.13676906,0.07506557
2019-12-10 21:19:31,801,-0.51349884,-0.08118033,-0.017785951
2019-12-10 21:19:31,902,-0.27220705,0.5736672,-0.2682407
2019-12-10 21:19:32,1001,-0.35161954,0.41789657,-0.22548014
2019-12-10 21:19:32,1101,-0.5092228,0.13201164,-0.18333043
2019-12-10 21:19:32,1202,-0.14392535,-0.12638435,-0.2315888
2019-12-10 21:19:32,1301,0.046664607,-0.29559404,-0.056881327
2019-12-10 21:19:32,1401,0.047275472,-0.029867645,0.051241823
2019-12-10 21:19:32,1501,-0.17507948,-0.02925678,-0.0043469174
2019-12-10 21:19:32,1601,-0.1958489,0.0501557,-0.03733364
2019-12-10 21:19:32,1701,-0.029693548,0.025721092,-0.05627046
2019-12-10 21:19:32,1801,-0.033969603,-0.012152554,0.009702984
2019-12-10 21:19:32,1901,-0.012589322,-0.117832236,5.4000487E-4
2019-12-10 21:19:33,2002,-0.13292977,-0.1538733,0.091558926
2019-12-10 21:19:33,2101,0.29773024,-0.086067244,-0.023283739
2019-12-10 21:19:33,2201,0.39302522,-0.078126,0.01397904
2019-12-10 21:19:33,2301,-0.17630121,0.10207925,-0.07703988
2019-12-10 21:19:33,2401,0.017343074,0.09047281,-0.057492197
2019-12-10 21:19:33,2501,-0.008313265,0.042214453,-0.036111906
2019-12-10 21:19:33,2602,-3.7201695E-4,0.098414056,-0.0397771
2019-12-10 21:19:33,2701,-0.00892413,0.04771224,-0.014120761
2019-12-10 21:19:33,2801,0.04971893,0.09719233,-0.023283739
2019-12-10 21:19:33,2901,-0.11582555,0.061151277,-0.13751553
2019-12-10 21:19:34,3001,-0.120712474,0.13201164,-0.20715417
2019-12-10 21:19:34,3101,-0.040689122,0.05076657,0.0011508701
2019-12-10 21:19:34,3201,0.04361028,0.011671191,0.003594331
2019-12-10 21:19:34,3302,0.021619132,-0.032311108,0.027418075
2019-12-10 21:19:34,3402,0.05643845,-0.03719803,0.029250672
2019-12-10 21:19:34,3501,-0.045576047,-0.053080525,0.028639806
2019-12-10 21:19:34,3601,-0.041910853,-0.007265631,0.0011508701
2019-12-10 21:19:34,3701,-0.07917363,-0.015817745,0.053074416
2019-12-10 21:19:34,3801,0.0643797,0.026942823,0.019476827
2019-12-10 21:19:34,3902,-0.062680274,-0.03292197,0.002983466
2019-12-10 21:19:35,4001,-0.08283882,-0.11172359,0.003594331
2019-12-10 21:19:35,4101,-0.19829236,-0.32186124,-0.1857739
2019-12-10 21:19:35,4202,0.2995628,0.17416134,0.046354897
2019-12-10 21:19:35,4301,0.1767789,0.05809695,0.02314202
2019-12-10 21:19:35,4402,0.069266625,-0.06041091,0.03963538
2019-12-10 21:19:35,4501,0.034447305,-0.023758993,0.027418075
2019-12-10 21:19:35,4601,2.3884831E-4,-0.05491312,0.018865963
2019-12-10 21:19:35,4701,0.013677884,-0.031089377,0.01520077
2019-12-10 21:19:35,4802,-0.104829974,-0.009098226,0.040857114
2019-12-10 21:19:35,4902,-0.41820386,0.24441084,-0.063600846
2019-12-10 21:19:36,5001,-1.0944316,0.8778781,0.056128744
2019-12-10 21:19:36,5101,0.87988484,0.40812275,0.009092119
2019-12-10 21:19:36,5201,-0.8238184,-0.33041337,0.27054244
2019-12-10 21:19:36,5301,-0.97592384,0.19126558,0.13431948
2019-12-10 21:19:36,5402,0.7497705,0.50708294,-0.018396819
2019-12-10 21:19:36,5501,0.82307434,1.4215482,0.23511226
2019-12-10 21:19:36,5601,-0.48356643,0.6066539,0.8985119
2019-12-10 21:19:36,5702,-0.31252417,-0.05369139,0.61507046
2019-12-10 21:19:36,5801,-0.22272696,-0.13371474,0.13920642
2019-12-10 21:19:36,5901,-0.030915279,-0.18808174,0.07078951
2019-12-10 21:19:37,6002,-0.308859,-0.7103715,-0.073985554
2019-12-10 21:19:37,6101,8.497136E-4,0.11918347,0.05735047
2019-12-10 21:19:37,6201,0.014899614,-0.17403184,0.30719435
2019-12-10 21:19:37,6302,-0.06878892,6.4751715E-5,0.050020088
2019-12-10 21:19:37,6401,0.093701236,-0.2027425,-0.17661092
2019-12-10 21:19:37,6502,0.10347507,0.05076657,0.03963538
2019-12-10 21:19:37,6601,0.12790969,0.06909252,0.029250672
2019-12-10 21:19:37,6701,0.04361028,-0.061021775,0.029861536
