Timestamp,Milliseconds,X,Y,Z
2019-12-03 10:41:10,0,0.18692477,0.59315014,0.43676865
2019-12-03 10:41:10,100,0.21135938,0.37018433,0.11911872
2019-12-03 10:41:10,201,-0.12339478,0.27366763,-0.009773844
2019-12-03 10:41:11,300,0.007941248,-0.1441642,0.44959682
2019-12-03 10:41:11,400,-0.17165314,-0.07574729,0.21319197
2019-12-03 10:41:11,500,0.61575216,0.39645153,0.70066243
2019-12-03 10:41:11,600,-0.6731735,-0.98654735,0.7171558
2019-12-03 10:41:11,700,0.1966986,-0.6945538,0.5693264
2019-12-03 10:41:11,800,0.13988814,0.07147124,0.33108896
2019-12-03 10:41:11,900,2.1197023,4.0146065,3.0903673
2019-12-03 10:41:11,1001,-0.7275405,2.63344,-0.42149702
2019-12-03 10:41:11,1100,-1.4978416,-0.54611355,0.5705481
2019-12-03 10:41:11,1200,-0.48380527,-0.5705481,0.9828822
2019-12-03 10:41:12,1300,0.5564982,-0.4569272,-0.09712757
2019-12-03 10:41:12,1400,-0.3652974,0.13194689,-0.7263188
2019-12-03 10:41:12,1500,-0.59864795,-0.2321288,-0.7501425
2019-12-03 10:41:12,1600,0.11362094,0.007941248,-0.6646214
2019-12-03 10:41:12,1700,0.93828905,2.0683897,-1.4709635
2019-12-03 10:41:12,1800,-0.35124752,3.1661146,-2.403144
2019-12-03 10:41:12,1901,-1.8674151,3.9687915,-4.592485
2019-12-03 10:41:12,2000,-0.26939157,-1.0830641,-4.093408
2019-12-03 10:41:12,2100,-3.1294627,2.8790078,-0.9627236
2019-12-03 10:41:12,2200,1.8185458,-1.0977248,-0.16676621
2019-12-03 10:41:13,2300,-0.14721853,-0.49296826,2.352442
2019-12-03 10:41:13,2400,-0.9505063,1.9529362,0.6017023
2019-12-03 10:41:13,2500,-0.5748242,1.9963076,0.84238315
2019-12-03 10:41:13,2600,-0.5748242,1.9963076,0.84238315
2019-12-03 10:41:13,2700,3.2577443,0.19486602,-1.2522738
2019-12-03 10:41:13,2800,-0.51251596,1.201572,-2.0018053
2019-12-03 10:41:13,2901,0.26267207,1.6132951,-0.6010914
2019-12-03 10:41:13,3000,0.6065892,-0.9963212,0.7330383
2019-12-03 10:41:13,3100,-1.0268645,0.50640726,0.66828656
2019-12-03 10:41:13,3200,0.56321776,3.7372735,-0.09040806
2019-12-03 10:41:14,3300,0.6939429,5.5301633,-0.63285637
2019-12-03 10:41:14,3400,-0.56138515,1.8686367,-0.36957347
2019-12-03 10:41:14,3500,0.45265114,-0.4801401,-0.6731735
2019-12-03 10:41:14,3601,0.28344148,2.121535,-1.2583824
2019-12-03 10:41:14,3700,1.3897184,0.5919284,-2.4147503
2019-12-03 10:41:14,3800,1.3921618,-0.27916542,-0.7715228
2019-12-03 10:41:14,3900,1.0476339,-1.8429805,-1.1374311
2019-12-03 10:41:14,4000,0.6743952,-1.0855075,-0.05009095
2019-12-03 10:41:14,4100,-0.25411993,-0.93523467,-0.058643065
2019-12-03 10:41:14,4200,-0.29260445,1.9706513,-0.24740042
2019-12-03 10:41:15,4301,-1.8051068,-0.66645396,0.084910266
2019-12-03 10:41:15,4400,-0.7825184,0.28038713,0.47891834
2019-12-03 10:41:15,4500,0.7330383,1.2742649,-0.33536503
2019-12-03 10:41:15,4600,0.38423425,0.44959682,-0.26450464
2019-12-03 10:41:15,4700,0.21991149,-1.3939945,-0.21074851
2019-12-03 10:41:15,4800,0.2761111,-0.6450737,-0.41050145
2019-12-03 10:41:15,4901,0.83077675,-0.8558222,-0.13194689
2019-12-03 10:41:15,5000,2.4630086,-0.0036651916,-0.8509353
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38420,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
2019-12-03 10:41:49,38421,0.0067195175,-0.2302962,0.4288274
