Timestamp,Milliseconds,X,Y,Z
2019-12-03 11:18:22,7900,-0.08719665,0.10637782,0.12034045
2019-12-03 11:18:22,8000,-0.18992673,0.12184144,0.019460421
2019-12-03 11:18:22,8100,-0.061138883,0.0858702,0.05544911
2019-12-03 11:18:22,8200,-0.034540065,0.051679198,0.048380528
2019-12-03 11:18:22,8301,-0.0017104227,0.07703883,0.02617994
2019-12-03 11:18:23,8400,-0.037681658,0.046530478,0.0045204028
2019-12-03 11:18:23,8500,-0.07892379,-0.04246386,0.0012217305
2019-12-03 11:18:23,8600,0.008115781,-0.08683013,-0.08232718
2019-12-03 11:18:23,8700,0.17168804,-0.08597492,-0.0036826448
2019-12-03 11:18:23,8800,-0.12742649,0.0075398223,-0.015515977
2019-12-03 11:18:23,8900,-0.05403539,0.020437805,-0.025254915
2019-12-03 11:18:23,9000,4.712389E-4,0.056339227,0.03790855
2019-12-03 11:18:23,9100,-0.009669124,0.011641346,0.044732787
2019-12-03 11:18:23,9200,0.051749013,-0.031293754,0.045291293
2019-12-03 11:18:23,9301,-0.023858652,0.11896164,0.07901105
2019-12-03 11:18:24,9400,0.0461116,0.103882,0.030560715
2019-12-03 11:18:24,9500,-0.0397586,0.07098254,0.055134952
2019-12-03 11:18:24,9600,0.032567844,0.089116514,0.030927233
2019-12-03 11:18:24,9700,0.079779,0.050544735,0.03164282
2019-12-03 11:18:24,9800,-0.03139847,0.027925268,0.0150796445
2019-12-03 11:18:24,9900,-0.034313172,0.035744343,0.019530235
2019-12-03 11:18:24,10000,0.023980824,0.080634214,-8.726646E-4
2019-12-03 11:18:24,10100,-0.0069464105,0.02565634,0.0025830872
2019-12-03 11:18:24,10201,0.021554817,0.09871582,0.016667895
2019-12-03 11:18:24,10300,0.10084512,0.069690995,-0.11295771
