Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-12-10 22:02:57,0,0.48715463,0.12291055,0.03568829,0.86388636,0.0
2019-12-10 22:02:57,100,0.48800555,0.105805725,0.010916947,0.86633515,0.0
2019-12-10 22:02:57,201,0.48073307,0.105324,-0.002218405,0.8705158,0.0
2019-12-10 22:02:57,300,0.476432,0.10520846,-0.011960148,0.872812,0.0
2019-12-10 22:02:57,400,0.46951634,0.10428577,-0.018634198,0.87654537,0.0
2019-12-10 22:02:57,500,0.46277353,0.10444235,-0.021037368,0.88005114,0.0
2019-12-10 22:02:57,600,0.46010125,0.102773845,-0.022358054,0.88161474,0.0
2019-12-10 22:02:57,700,0.46142203,0.102601774,-0.024254559,0.8808941,0.0
2019-12-10 22:02:57,800,0.4511413,0.12389152,-0.009957591,0.8837552,0.0
2019-12-10 22:02:57,901,0.4576632,0.124597065,-5.1929106E-5,0.8803522,0.0
2019-12-10 22:02:58,1000,0.45898435,0.14630729,0.012991764,0.8762185,0.0
2019-12-10 22:02:58,1100,0.45794606,0.149142,0.012923348,0.8762849,0.0
2019-12-10 22:02:58,1200,0.45959735,0.1514174,0.015455418,0.8749882,0.0
2019-12-10 22:02:58,1301,0.46161944,0.15211913,0.01640423,0.8737839,0.0
2019-12-10 22:02:58,1400,0.46690816,0.14156972,0.0044454755,0.872889,0.0
2019-12-10 22:02:58,1500,0.4686406,0.13343813,-0.005441313,0.8732358,0.0
2019-12-10 22:02:58,1600,0.46587878,0.118033946,-0.015594911,0.87680215,0.0
2019-12-10 22:02:58,1700,0.4553328,0.11221055,-0.023515424,0.8829088,0.0
2019-12-10 22:02:58,1800,0.4442882,0.10482462,-0.03668262,0.8889738,0.0
2019-12-10 22:02:58,1900,0.44732183,0.10564923,-0.04387584,0.8870267,0.0
2019-12-10 22:02:59,2000,0.4545188,0.09985937,-0.05074872,0.8836659,0.0
2019-12-10 22:02:59,2100,0.4612182,0.09256306,-0.054565713,0.88075686,0.0
2019-12-10 22:02:59,2201,0.4687512,0.086031064,-0.055077914,0.8774038,0.0
2019-12-10 22:02:59,2300,0.47984782,0.081044994,-0.054141626,0.87192106,0.0
2019-12-10 22:02:59,2400,0.48210713,0.076305695,-0.05368854,0.87113017,0.0
2019-12-10 22:02:59,2500,0.48568428,0.076460876,-0.053387854,0.8691459,0.0
2019-12-10 22:02:59,2600,0.4987186,0.07788909,-0.049459755,0.86183923,0.0
2019-12-10 22:02:59,2700,0.49722016,0.06735789,-0.045081273,0.86383027,0.0
2019-12-10 22:02:59,2800,0.5073168,0.07776932,-0.05316574,0.8565951,0.0
2019-12-10 22:02:59,2901,0.4998097,0.080994636,-0.052481122,0.86074144,0.0
