Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-12-03 10:55:44,8,0.24179,-0.17393,-0.739387,0.603814,0.0
2019-12-03 10:55:44,100,0.24601799,-0.177605,-0.735727,0.605505,0.0
2019-12-03 10:55:44,200,0.246837,-0.1741,-0.735125,0.606918,0.0
2019-12-03 10:55:44,300,0.247485,-0.17258,-0.733085,0.60955,0.0
2019-12-03 10:55:44,400,0.248409,-0.17219,-0.730749,0.612084,0.0
2019-12-03 10:55:44,501,0.249454,-0.173168,-0.727464,0.615288,0.0
2019-12-03 10:55:45,600,0.251676,-0.174921,-0.723303,0.618784,0.0
2019-12-03 10:55:45,700,0.252387,-0.175669,-0.720376,0.62169,0.0
2019-12-03 10:55:45,800,0.254983,-0.17733599,-0.721119,0.619291,0.0
2019-12-03 10:55:45,900,0.249884,-0.18913,-0.717066,0.622577,0.0
2019-12-03 10:55:45,1000,0.272713,-0.196569,-0.714845,0.613175,0.0
2019-12-03 10:55:45,1101,0.268134,-0.18911,-0.720859,0.610493,0.0
2019-12-03 10:55:45,1200,0.261578,-0.179359,-0.726534,0.609552,0.0
2019-12-03 10:55:45,1300,0.260291,-0.179929,-0.727483,0.608803,0.0
2019-12-03 10:55:45,1400,0.252652,-0.171624,-0.729872,0.611553,0.0
2019-12-03 10:55:45,1500,0.257162,-0.183382,-0.729183,0.607066,0.0
2019-12-03 10:55:46,1600,0.254616,-0.179173,-0.728376,0.610356,0.0
2019-12-03 10:55:46,1701,0.253463,-0.184033,-0.728639,0.609075,0.0
2019-12-03 10:55:46,1800,0.256529,-0.206975,-0.714958,0.616593,0.0
2019-12-03 10:55:46,1900,0.253806,-0.194817,-0.717381,0.618863,0.0
2019-12-03 10:55:46,2001,0.235184,-0.178031,-0.729712,0.616856,0.0
2019-12-03 10:55:46,2100,0.24305099,-0.166599,-0.73722,0.60801,0.0
2019-12-03 10:55:46,2200,0.241936,-0.14617,-0.733824,0.61774,0.0
2019-12-03 10:55:46,2300,0.247067,-0.151661,-0.727902,0.621381,0.0
2019-12-03 10:55:46,2400,0.251775,-0.174165,-0.724746,0.617266,0.0
2019-12-03 10:55:46,2501,0.262537,-0.207759,-0.71647,0.612029,0.0
2019-12-03 10:55:47,2600,0.27954,-0.214578,-0.702114,0.618748,0.0
2019-12-03 10:55:47,2701,0.275149,-0.21613,-0.702849,0.61934,0.0
2019-12-03 10:55:47,2800,0.274815,-0.218414,-0.703451,0.618002,0.0
2019-12-03 10:55:47,2900,0.271271,-0.222089,-0.707997,0.613047,0.0
2019-12-03 10:55:47,3000,0.277322,-0.227246,-0.707758,0.60871,0.0
2019-12-03 10:55:47,3100,0.264208,-0.20917,-0.715523,0.611938,0.0
2019-12-03 10:55:47,3200,0.248354,-0.194937,-0.720045,0.617943,0.0
2019-12-03 10:55:47,3300,0.238869,-0.186275,-0.726074,0.617299,0.0
2019-12-03 10:55:47,3400,0.223591,-0.175127,-0.733742,0.617219,0.0
2019-12-03 10:55:47,3500,0.22445899,-0.171773,-0.73543197,0.615833,0.0
2019-12-03 10:55:48,3601,0.224512,-0.16758,-0.735542,0.616837,0.0
2019-12-03 10:55:48,3700,0.228242,-0.166859,-0.73481697,0.616527,0.0
2019-12-03 10:55:48,3800,0.236224,-0.168347,-0.733812,0.614309,0.0
2019-12-03 10:55:48,3900,0.240388,-0.171083,-0.733308,0.612538,0.0
2019-12-03 10:55:48,4000,0.242734,-0.172075,-0.732292,0.61255,0.0
2019-12-03 10:55:48,4100,0.244004,-0.17228,-0.732709,0.611487,0.0
2019-12-03 10:55:48,4200,0.244825,-0.173324,-0.7324,0.611235,0.0
2019-12-03 10:55:48,4300,0.245019,-0.173072,-0.732177,0.611496,0.0
2019-12-03 10:55:48,4400,0.247248,-0.174194,-0.732364,0.610054,0.0
